Id,Call Timestamp,Call-Centres City,Channel,City,Customer Name,Reason,Response Time,Sentiment,State,Call Duration In Minutes,Csat Score
ETV-98898171-U-245257-FN,23-10-2020,Denver,Email,Tampa,Gris Ewart,Billing Question,Within SLA,Very Positive,Florida,44,
PNJ-82670629-f-081009-UF,27-10-2020,Denver,Email,Phoenix,Paten Shannahan,Billing Question,Within SLA,Very Positive,Arizona,34,
QRZ-65506053-U-518033-03,27-10-2020,Denver,Email,Charlotte,Tammy Pevie,Billing Question,Within SLA,Very Positive,North Carolina,34,
TZU-19003962-i-025125-VA,27-10-2020,Denver,Email,Gadsden,Balduin Adamski,Billing Question,Within SLA,Very Positive,Alabama,39,
WKC-48892819-U-726346-6B,28-10-2020,Denver,Email,Florence,Shandy Robun,Billing Question,Within SLA,Very Positive,South Carolina,28,
SXH-64164283-l-517730-1U,30-10-2020,Denver,Email,Houston,Aurore Pummery,Billing Question,Within SLA,Very Positive,Texas,7,
IFJ-86695576-T-505642-F7,30-10-2020,Denver,Email,Hialeah,Ingrim Dekeyser,Billing Question,Within SLA,Very Positive,Florida,17,
QPD-79644435-h-289385-j5,06-10-2020,Denver,Email,Atlanta,Becky Joburn,Billing Question,Within SLA,Very Positive,Georgia,20,9
AKK-54459521-f-016145-Vi,12-10-2020,Denver,Email,Fort Worth,Kelila O'Neary,Billing Question,Within SLA,Very Positive,Texas,38,9
HNC-24449294-N-699467-5T,14-10-2020,Denver,Email,New Orleans,Corly Curgenven,Billing Question,Within SLA,Very Positive,Louisiana,8,9
BCP-88550594-A-891802-UP,14-10-2020,Denver,Email,Boca Raton,Jasmina Gascone,Billing Question,Within SLA,Very Positive,Florida,12,9
NYK-93337815-d-112279-YB,30-10-2020,Denver,Email,San Antonio,Ileane Knibb,Billing Question,Within SLA,Very Positive,Texas,33,9
UII-13635545-7-893292-Vk,15-10-2020,Denver,Email,Boston,Minny Stubbington,Billing Question,Within SLA,Very Positive,Massachusetts,11,10
IVN-72516076-V-322314-HG,01-10-2020,Los Angeles,Email,Young America,Aguste Aird,Billing Question,Within SLA,Negative,Minnesota,6,
UOE-41113774-4-825961-3J,01-10-2020,Los Angeles,Email,Dallas,Rollin L'Hommeau,Billing Question,Within SLA,Negative,Texas,8,
LJI-83525755-U-527172-d9,01-10-2020,Los Angeles,Email,Birmingham,Bryant Harris,Billing Question,Within SLA,Negative,Alabama,11,
ZEO-47144711-I-709097-v7,01-10-2020,Los Angeles,Email,Washington,Graehme Alliban,Billing Question,Within SLA,Negative,District of Columbia,18,
JBG-61742432-8-138740-c7,01-10-2020,Los Angeles,Email,Washington,Dacy Le Monnier,Billing Question,Within SLA,Negative,District of Columbia,19,
WTC-54411600-m-004871-3Y,01-10-2020,Los Angeles,Email,Saint Paul,Ann Bailie,Billing Question,Within SLA,Negative,Minnesota,20,
EHT-32710135-L-509342-iZ,01-10-2020,Los Angeles,Email,Evansville,Shae Dowzell,Billing Question,Within SLA,Negative,Indiana,21,
AIR-05955354-j-454404-ft,01-10-2020,Los Angeles,Email,Jamaica,Sancho Stonham,Billing Question,Within SLA,Negative,New York,33,
FLS-82913945-a-278451-VK,01-10-2020,Los Angeles,Email,Washington,Catlin Kearley,Billing Question,Within SLA,Negative,District of Columbia,37,
TNP-46950629-z-335084-7a,01-10-2020,Los Angeles,Email,Miami,Dallas Caban,Billing Question,Within SLA,Negative,Florida,39,
OZV-64015201-A-912759-ZZ,01-10-2020,Los Angeles,Email,Sacramento,Brandy Crimpe,Billing Question,Within SLA,Negative,California,40,
LBM-42463895-q-494313-2V,01-10-2020,Los Angeles,Email,Brooksville,Talia Markham,Billing Question,Within SLA,Negative,Florida,41,
GER-38989991-v-312895-Ec,01-10-2020,Los Angeles,Email,Chicago,Kristos Berrecloth,Billing Question,Within SLA,Negative,Illinois,42,
BQR-98691194-M-450901-e8,01-10-2020,Los Angeles,Email,Roanoke,Si Mursell,Billing Question,Within SLA,Negative,Virginia,43,
NZT-82156446-O-638913-e9,01-10-2020,Los Angeles,Email,Saint Louis,Milly Vasenin,Billing Question,Within SLA,Negative,Missouri,45,
FQE-38014601-V-842482-t0,02-10-2020,Los Angeles,Email,San Diego,Terese Gilpin,Billing Question,Within SLA,Negative,California,7,
IQI-52957218-i-831041-gZ,02-10-2020,Los Angeles,Email,Sacramento,Jobyna Marsy,Billing Question,Within SLA,Negative,California,9,
MZP-67750719-n-095825-KQ,02-10-2020,Los Angeles,Email,Wilmington,Lydie Tresvina,Billing Question,Within SLA,Negative,Delaware,11,
BNN-96315566-7-797983-a9,02-10-2020,Los Angeles,Email,Daytona Beach,Abbie Fritschel,Billing Question,Within SLA,Negative,Florida,13,
MEA-89771400-1-973246-Lw,02-10-2020,Los Angeles,Email,Houston,Kathie Donan,Billing Question,Within SLA,Negative,Texas,24,
UZS-40890377-z-648920-wc,02-10-2020,Los Angeles,Email,Mc Keesport,Myrle Frounks,Billing Question,Within SLA,Negative,Pennsylvania,29,
ELF-49919782-H-462156-GK,02-10-2020,Los Angeles,Email,Atlanta,Robinia Meekins,Billing Question,Within SLA,Negative,Georgia,37,
GQT-03220869-a-624181-cm,02-10-2020,Los Angeles,Email,Springfield,Howie Jaine,Billing Question,Within SLA,Negative,Missouri,41,
TFP-54292548-0-538983-u6,02-10-2020,Los Angeles,Email,El Paso,Hildegarde Seddon,Billing Question,Within SLA,Negative,Texas,45,
RYG-74922894-1-386449-tk,03-10-2020,Los Angeles,Email,Gulfport,Wayland Samarth,Billing Question,Within SLA,Negative,Mississippi,6,
TBQ-18163052-q-204892-Wn,03-10-2020,Los Angeles,Email,Aurora,Merrick Finn,Billing Question,Within SLA,Negative,Colorado,9,
TEG-17752323-3-519533-1e,03-10-2020,Los Angeles,Email,Pensacola,Alwin Titterell,Billing Question,Within SLA,Negative,Florida,9,
LNQ-18505861-t-587382-Ai,03-10-2020,Los Angeles,Email,Topeka,Mickey Brameld,Billing Question,Within SLA,Negative,Kansas,9,
CNF-73429920-o-419568-IZ,03-10-2020,Los Angeles,Email,Denver,Junina Snap,Billing Question,Within SLA,Negative,Colorado,28,
RNQ-15305259-m-043676-rK,03-10-2020,Los Angeles,Email,El Paso,Chane Keesman,Billing Question,Within SLA,Negative,Texas,28,
ENC-06942467-3-426425-Ox,03-10-2020,Los Angeles,Email,Albuquerque,Ynes Shann,Billing Question,Within SLA,Negative,New Mexico,29,
GZG-07264196-I-137375-y3,03-10-2020,Los Angeles,Email,Tucson,Crissie Moreman,Billing Question,Within SLA,Negative,Arizona,30,
JSQ-06482934-w-177048-9R,03-10-2020,Los Angeles,Email,Dayton,Genna Clynman,Billing Question,Within SLA,Negative,Ohio,32,
SFF-63628838-H-491794-Nw,03-10-2020,Los Angeles,Email,Minneapolis,Mace de Werk,Billing Question,Within SLA,Negative,Minnesota,45,
IYB-84922057-u-358573-nH,04-10-2020,Los Angeles,Email,New York City,Ailee Jayne,Billing Question,Within SLA,Negative,New York,11,
BOS-87568226-N-874570-ca,04-10-2020,Los Angeles,Email,Providence,Christalle Nund,Billing Question,Within SLA,Negative,Rhode Island,22,
KNK-54768654-D-510587-9b,04-10-2020,Los Angeles,Email,Lake Worth,Granger Cayet,Billing Question,Within SLA,Negative,Florida,27,
MLC-03711951-6-707115-D8,04-10-2020,Los Angeles,Email,West Palm Beach,Kaiser Maymond,Billing Question,Within SLA,Negative,Florida,27,
MUC-95349001-h-734922-yV,04-10-2020,Los Angeles,Email,Palm Bay,Bettye Boldero,Billing Question,Within SLA,Negative,Florida,31,
KTI-24479327-n-520723-h4,04-10-2020,Los Angeles,Email,Charlotte,Che Twelve,Billing Question,Within SLA,Negative,North Carolina,34,
WMZ-46520837-R-256590-q1,04-10-2020,Los Angeles,Email,Rochester,Hamil O'Fihily,Billing Question,Within SLA,Negative,New York,36,
UCB-83896790-L-718707-pc,04-10-2020,Los Angeles,Email,Los Angeles,Kevina Seeler,Billing Question,Within SLA,Negative,California,41,
JRG-69394244-A-263203-jH,05-10-2020,Los Angeles,Email,Riverside,Nona Pearcy,Billing Question,Within SLA,Negative,California,11,
MMP-03768904-Q-591488-Xf,05-10-2020,Los Angeles,Email,Spokane,Paddy Bayliss,Billing Question,Within SLA,Negative,Washington,11,
YFO-19666628-3-229315-Gq,05-10-2020,Los Angeles,Email,Lake Worth,Carlen Tures,Billing Question,Within SLA,Negative,Florida,12,
EWM-17235566-K-727361-v6,05-10-2020,Los Angeles,Email,Denver,Sanson Mynott,Billing Question,Within SLA,Negative,Colorado,14,
TJO-52943732-V-225600-x5,05-10-2020,Los Angeles,Email,Sacramento,Phaedra Petrello,Billing Question,Within SLA,Negative,California,20,
WSU-25963921-U-173762-Xr,05-10-2020,Los Angeles,Email,Evansville,Brenna Eckart,Billing Question,Within SLA,Negative,Indiana,21,
ZKN-09268137-y-033573-GD,05-10-2020,Los Angeles,Email,Little Rock,Yardley Rosi,Billing Question,Within SLA,Negative,Arkansas,22,
JOG-78847579-2-200004-eo,05-10-2020,Los Angeles,Email,Fayetteville,Hartwell Bendall,Billing Question,Within SLA,Negative,North Carolina,22,
IQY-25523927-3-790194-QJ,05-10-2020,Los Angeles,Email,San Rafael,Bogart Kondratowicz,Billing Question,Within SLA,Negative,California,28,
GKH-09278537-q-015124-CT,05-10-2020,Los Angeles,Email,Chicago,Colline Krinks,Billing Question,Within SLA,Negative,Illinois,33,
JWZ-59795910-R-390139-s5,05-10-2020,Los Angeles,Email,Orlando,Allsun Scally,Billing Question,Within SLA,Negative,Florida,36,
ISQ-40775966-L-858310-WX,05-10-2020,Los Angeles,Email,Fayetteville,Bobbie Bedrosian,Billing Question,Within SLA,Negative,North Carolina,36,
XWL-63856352-Z-826526-fG,05-10-2020,Los Angeles,Email,Boise,Nikaniki Barden,Billing Question,Within SLA,Negative,Idaho,40,
YPA-39538736-r-929466-9V,05-10-2020,Los Angeles,Email,North Hollywood,Olympie Twort,Billing Question,Within SLA,Negative,California,41,
KUX-21541261-g-820334-WX,06-10-2020,Los Angeles,Email,Washington,Paulette Neal,Billing Question,Within SLA,Negative,District of Columbia,5,
HAQ-29747081-P-199593-x6,06-10-2020,Los Angeles,Email,Las Vegas,Susette Benley,Billing Question,Within SLA,Negative,Nevada,5,
LYO-34664438-N-226417-QT,06-10-2020,Los Angeles,Email,New York City,Camila Scroggs,Billing Question,Within SLA,Negative,New York,6,
FOF-97533901-p-614746-7z,06-10-2020,Los Angeles,Email,Lima,Kalie Yesenev,Billing Question,Within SLA,Negative,Ohio,7,
KHF-06834098-2-371675-Rs,06-10-2020,Los Angeles,Email,Erie,Dacy Baurerich,Billing Question,Within SLA,Negative,Pennsylvania,11,
QRB-27182743-s-563094-Ds,06-10-2020,Los Angeles,Email,Houston,Brandy MacKibbon,Billing Question,Within SLA,Negative,Texas,12,
UVX-16379336-H-812197-2S,06-10-2020,Los Angeles,Email,Colorado Springs,Marlo Luigi,Billing Question,Within SLA,Negative,Colorado,16,
CFM-81579041-B-138871-T2,06-10-2020,Los Angeles,Email,Winter Haven,Nobie Deverson,Billing Question,Within SLA,Negative,Florida,16,
EGW-90472878-f-119010-CE,06-10-2020,Los Angeles,Email,Milwaukee,Coralie Kivlehan,Billing Question,Within SLA,Negative,Wisconsin,21,
OIV-24622208-O-142901-wr,06-10-2020,Los Angeles,Email,New Orleans,Charmane McGee,Billing Question,Within SLA,Negative,Louisiana,26,
YFA-28846156-y-547363-WP,06-10-2020,Los Angeles,Email,Omaha,Parnell MacKibbon,Billing Question,Within SLA,Negative,Nebraska,26,
VCN-88245782-T-890906-4d,06-10-2020,Los Angeles,Email,Winston Salem,Henrieta MacCallion,Billing Question,Within SLA,Negative,North Carolina,28,
KPK-52012083-j-535544-AZ,06-10-2020,Los Angeles,Email,Mobile,Lorrie Bond,Billing Question,Within SLA,Negative,Alabama,32,
YLU-48654686-f-777243-AK,06-10-2020,Los Angeles,Email,Flint,Vance Cail,Billing Question,Within SLA,Negative,Michigan,32,
BRE-01399616-7-103559-Vt,06-10-2020,Los Angeles,Email,Wichita Falls,Danita Mancer,Billing Question,Within SLA,Negative,Texas,34,
OSH-28945109-I-529986-Rm,06-10-2020,Los Angeles,Email,Albany,Zed Danson,Billing Question,Within SLA,Negative,New York,36,
VFA-35950348-x-922960-L6,06-10-2020,Los Angeles,Email,Charlotte,Zak Kepp,Billing Question,Within SLA,Negative,North Carolina,36,
FLL-70371170-4-638185-qp,06-10-2020,Los Angeles,Email,Washington,Baron Delacourt,Billing Question,Within SLA,Negative,District of Columbia,40,
ATV-13824113-i-482210-G4,06-10-2020,Los Angeles,Email,Portsmouth,Rowe Rushmer,Billing Question,Within SLA,Negative,New Hampshire,45,
TPN-24330647-n-506199-Ba,07-10-2020,Los Angeles,Email,Montgomery,Levi Daykin,Billing Question,Within SLA,Negative,Alabama,8,
XAS-71283084-y-599552-tz,07-10-2020,Los Angeles,Email,Phoenix,Adolpho Pawlyn,Billing Question,Within SLA,Negative,Arizona,8,
XKR-82183889-k-897853-3o,07-10-2020,Los Angeles,Email,Paterson,Berte Lebel,Billing Question,Within SLA,Negative,New Jersey,20,
WAP-17165485-X-768343-Oy,07-10-2020,Los Angeles,Email,New York City,Bram Winscom,Billing Question,Within SLA,Negative,New York,23,
PBJ-08227791-p-156656-sT,07-10-2020,Los Angeles,Email,Oakland,Adiana Berlin,Billing Question,Within SLA,Negative,California,24,
GHP-36874646-4-760890-V7,07-10-2020,Los Angeles,Email,Tallahassee,Codi Richings,Billing Question,Within SLA,Negative,Florida,26,
XGR-24489310-O-316575-3F,07-10-2020,Los Angeles,Email,Boston,Lammond Sterrick,Billing Question,Within SLA,Negative,Massachusetts,30,
HQB-46174640-l-440625-WV,07-10-2020,Los Angeles,Email,Memphis,Harald Gerardeaux,Billing Question,Within SLA,Negative,Tennessee,32,
XHP-83613647-C-949861-NZ,07-10-2020,Los Angeles,Email,Huntsville,Zebadiah Simms,Billing Question,Within SLA,Negative,Alabama,34,
ATA-48407280-U-989942-pG,07-10-2020,Los Angeles,Email,Tulsa,Charo Galiford,Billing Question,Within SLA,Negative,Oklahoma,36,
BHG-36707055-p-665176-K7,07-10-2020,Los Angeles,Email,Charleston,Hewie Guthrum,Billing Question,Within SLA,Negative,West Virginia,37,
LFM-94595202-d-546891-Wu,07-10-2020,Los Angeles,Email,Wilmington,Timoteo Stenton,Billing Question,Within SLA,Negative,Delaware,38,
TPA-39792089-Q-786051-CB,07-10-2020,Los Angeles,Email,Washington,Nero Stanett,Billing Question,Within SLA,Negative,District of Columbia,39,
QIO-15302571-A-929831-44,07-10-2020,Los Angeles,Email,Fayetteville,Jason Tremellan,Billing Question,Within SLA,Negative,North Carolina,39,
WHB-53268357-6-773668-rI,07-10-2020,Los Angeles,Email,Sioux City,Meriel Marples,Billing Question,Within SLA,Negative,Iowa,40,
GZM-75816959-F-326073-4m,07-10-2020,Los Angeles,Email,York,Karrah Gregan,Billing Question,Within SLA,Negative,Pennsylvania,43,
MZZ-48018847-A-905601-Ng,08-10-2020,Los Angeles,Email,Kansas City,Cristen Gronw,Billing Question,Within SLA,Negative,Missouri,14,
YUG-70373752-8-841918-Fw,08-10-2020,Los Angeles,Email,Raleigh,Tiphanie Cowgill,Billing Question,Within SLA,Negative,North Carolina,14,
HQX-22002966-x-668331-oh,08-10-2020,Los Angeles,Email,Nashville,Marcel Hayworth,Billing Question,Within SLA,Negative,Tennessee,20,
JXO-67160092-C-344068-GW,08-10-2020,Los Angeles,Email,Long Beach,Geoff Cordelle,Billing Question,Within SLA,Negative,California,26,
UBG-04345331-M-469258-EY,08-10-2020,Los Angeles,Email,Sacramento,Corinna Tapley,Billing Question,Within SLA,Negative,California,33,
XGD-85087849-3-435705-BW,08-10-2020,Los Angeles,Email,Washington,Corbet McDyer,Billing Question,Within SLA,Negative,District of Columbia,33,
OQQ-72579220-5-974038-rn,08-10-2020,Los Angeles,Email,New York City,Aurore Flaunders,Billing Question,Within SLA,Negative,New York,37,
JTL-56731192-h-035485-uc,08-10-2020,Los Angeles,Email,Sacramento,Una Haggett,Billing Question,Within SLA,Negative,California,39,
AJF-59870982-2-287904-Cx,08-10-2020,Los Angeles,Email,Kalamazoo,Wesley MacPaik,Billing Question,Within SLA,Negative,Michigan,45,
KMB-50939240-E-560722-M4,09-10-2020,Los Angeles,Email,Houston,Dottie Hamblin,Billing Question,Within SLA,Negative,Texas,9,
IPD-11291917-B-743725-Kv,09-10-2020,Los Angeles,Email,Chicago,Blinnie Haddrill,Billing Question,Within SLA,Negative,Illinois,14,
WOF-55373745-e-747007-Tp,09-10-2020,Los Angeles,Email,Wilkes Barre,Fanny Aitchison,Billing Question,Within SLA,Negative,Pennsylvania,23,
MWC-51835709-g-905570-96,09-10-2020,Los Angeles,Email,Sacramento,Jordanna Traut,Billing Question,Within SLA,Negative,California,28,
AHQ-89937719-g-523534-kr,09-10-2020,Los Angeles,Email,Marietta,Alikee Laborde,Billing Question,Within SLA,Negative,Georgia,28,
ATV-89319648-i-355818-xL,09-10-2020,Los Angeles,Email,Roanoke,Michelina MacTrustam,Billing Question,Within SLA,Negative,Virginia,28,
RSA-37053876-5-043004-Jo,09-10-2020,Los Angeles,Email,Minneapolis,Ferrel Lead,Billing Question,Within SLA,Negative,Minnesota,33,
WTP-02644408-D-959693-pX,09-10-2020,Los Angeles,Email,Washington,Babs Keelin,Billing Question,Within SLA,Negative,District of Columbia,37,
RRA-97519810-4-144561-di,09-10-2020,Los Angeles,Email,Omaha,Gene Connow,Billing Question,Within SLA,Negative,Nebraska,39,
GEZ-94202669-9-491451-XR,10-10-2020,Los Angeles,Email,Peoria,Maryjo Ellingsworth,Billing Question,Within SLA,Negative,Illinois,5,
EVJ-97194280-T-447773-Yp,10-10-2020,Los Angeles,Email,Oakland,Jone Blight,Billing Question,Within SLA,Negative,California,6,
MAX-85292888-s-843904-Nh,10-10-2020,Los Angeles,Email,Tulsa,Decca De Lacey,Billing Question,Within SLA,Negative,Oklahoma,9,
NPC-29783184-R-700835-cW,10-10-2020,Los Angeles,Email,Huntington,Theda Dyster,Billing Question,Within SLA,Negative,West Virginia,19,
DVD-63424574-E-022084-65,10-10-2020,Los Angeles,Email,Phoenix,Tiffany Gavriel,Billing Question,Within SLA,Negative,Arizona,22,
EVH-42027275-A-112403-2A,10-10-2020,Los Angeles,Email,Charleston,Morley Attwooll,Billing Question,Within SLA,Negative,West Virginia,34,
INZ-02170844-h-539321-TZ,10-10-2020,Los Angeles,Email,Amarillo,Benedicto Walkling,Billing Question,Within SLA,Negative,Texas,36,
LIT-22628540-u-135027-9H,10-10-2020,Los Angeles,Email,Mesa,Sutherland Artindale,Billing Question,Within SLA,Negative,Arizona,42,
SGA-79234015-S-792517-Sc,10-10-2020,Los Angeles,Email,Los Angeles,Halette Parratt,Billing Question,Within SLA,Negative,California,45,
FAQ-36285214-4-987222-cg,11-10-2020,Los Angeles,Email,Little Rock,Mavra Gowlett,Billing Question,Within SLA,Negative,Arkansas,9,
IBW-08489262-q-727908-ke,11-10-2020,Los Angeles,Email,Washington,Lilla Carbery,Billing Question,Within SLA,Negative,District of Columbia,16,
BDX-10884728-f-458500-ck,11-10-2020,Los Angeles,Email,Mesa,Arthur Ockendon,Billing Question,Within SLA,Negative,Arizona,17,
ENQ-87169671-v-783347-bI,11-10-2020,Los Angeles,Email,Sioux City,Brannon Crucitti,Billing Question,Within SLA,Negative,Iowa,22,
FNU-08311268-w-619660-6s,11-10-2020,Los Angeles,Email,Durham,Cully Timms,Billing Question,Within SLA,Negative,North Carolina,27,
FJT-86745009-J-555386-Y8,11-10-2020,Los Angeles,Email,Knoxville,Celinda Spreull,Billing Question,Within SLA,Negative,Tennessee,27,
UNQ-43879209-m-489377-tB,11-10-2020,Los Angeles,Email,Washington,Tomi Eicke,Billing Question,Within SLA,Negative,District of Columbia,28,
WCS-74804966-s-614543-9t,11-10-2020,Los Angeles,Email,Charleston,Ketty Peppard,Billing Question,Within SLA,Negative,South Carolina,29,
IOC-02467300-G-103854-WB,11-10-2020,Los Angeles,Email,Fayetteville,Renard Ashburner,Billing Question,Within SLA,Negative,North Carolina,31,
QWR-39421107-M-556265-Em,11-10-2020,Los Angeles,Email,Oklahoma City,Gloria Moulton,Billing Question,Within SLA,Negative,Oklahoma,32,
MHU-72096378-J-605641-KN,11-10-2020,Los Angeles,Email,Springfield,Haskel Cunnane,Billing Question,Within SLA,Negative,Missouri,37,
RYA-22458383-f-670497-h8,11-10-2020,Los Angeles,Email,Las Vegas,Ida Huygen,Billing Question,Within SLA,Negative,Nevada,37,
FSC-92763160-H-457051-yv,11-10-2020,Los Angeles,Email,Long Beach,Timotheus Gammade,Billing Question,Within SLA,Negative,California,41,
TOM-03729402-g-038742-jb,11-10-2020,Los Angeles,Email,Seattle,Gillie Quail,Billing Question,Within SLA,Negative,Washington,43,
PCJ-11545492-V-193798-Iz,11-10-2020,Los Angeles,Email,Anaheim,Allyn Beernt,Billing Question,Within SLA,Negative,California,44,
IUV-88331401-r-542695-lm,12-10-2020,Los Angeles,Email,Tucson,Jerrie Kilroy,Billing Question,Within SLA,Negative,Arizona,5,
PWF-05917595-L-916631-Ek,12-10-2020,Los Angeles,Email,Charleston,Reuven Jaggli,Billing Question,Within SLA,Negative,South Carolina,5,
OSN-00284588-Z-362211-sU,12-10-2020,Los Angeles,Email,Syracuse,Colman Ewells,Billing Question,Within SLA,Negative,New York,14,
AQK-99887528-d-545489-MI,12-10-2020,Los Angeles,Email,Tulsa,Ashien Dumelow,Billing Question,Within SLA,Negative,Oklahoma,17,
YMF-30179416-S-823343-4f,12-10-2020,Los Angeles,Email,Phoenix,Katee Merriott,Billing Question,Within SLA,Negative,Arizona,19,
TFL-36369220-Z-381578-db,12-10-2020,Los Angeles,Email,Springfield,Honoria Ericssen,Billing Question,Within SLA,Negative,Missouri,21,
